SEP,Brain Type,Partial Run Supported,Partial Run Technology Type,Partial Run Technology Type ID
calcPartialBlockage_sync4_waitForPartialBlockageDNN,Wono,False,N/A,N/A
calcBasicFailsafes_sync3_basicCalcTaskDone,Wono,False,N/A,N/A
calcGenericFsFeatures,Wono,False,N/A,N/A
calcGenericFsFeatures_sync1_genFeaturesCalcTask,Wono,False,N/A,N/A
calcGenericFsFeatures_sync2_genFeaturesCalcTask,Wono,False,N/A,N/A
calcGenericFsFeatures_sync3_genFeaturesCalcTask,Wono,False,N/A,N/A
calcGenericFsFeatures_sync4_genFeaturesCalcTask,Wono,False,N/A,N/A
calcSnow_sync1_waitForBlurHistogram,Wono,False,N/A,N/A
calcBlur_sync1_publishBlurHistogram,Wono,False,N/A,N/A
calcBlur_sync2_waitForVclMatching,Wono,False,N/A,N/A
calcLowSun_sync1_readyToUpdateLowSun,Wono,False,N/A,N/A
VD3DUpdateRoadModels,Wono,False,N/A,N/A
TSRSetRoadInfo,Wono,False,TSR,0
TSRSetHPPInfo,Wono,False,TSR,0
pedFcwUpdateSignals,Wono,True,Pedestrians,15
cvFcwUpdateSignals,Wono,False,N/A,N/A
pedalConfusionInitFrame,Wono,False,fusion,7
filterCliquesFinalFilters,Wono,True,Pedestrians,15
saveRectForFcwValidation_PED,Wono,False,N/A,N/A
pedApproveMFObjectsPart1,Wono,True,Pedestrians,15
prepYProjection_PED,Wono,False,N/A,N/A
updateFcwValidation_PED,Wono,False,N/A,N/A
pedFcwFrameUpdateNoRadarFusion,Wono,False,N/A,N/A
pedApproveMFObjectsPart2,Wono,True,Pedestrians,15
updateLaneAssignement,Wono,True,Pedestrians,15
preprocessRadarTargets,Wono,False,N/A,N/A
pedFcwObjectsUpdate,Wono,False,N/A,N/A
pedFcwAccelCalc,Wono,True,Pedestrians,15
pedDfovMatching,Wono,True,Pedestrians,15
calcOnAllCliquesAtEnd,Wono,True,Pedestrians,15
prepareBikesWaistups,Wono,True,Pedestrians,15
VD3DPostTemplateTracking,Wono,False,N/A,N/A
saveRectForFcwValidation_VCL,Wono,False,N/A,N/A
predictFcwValidation_VCL,Wono,False,N/A,N/A
updateFcwValidation_VCL,Wono,False,N/A,N/A
updateFcwValidation_VCL_sync1_rkf_task,Wono,False,N/A,N/A
updateFcwValidation_VCL_sync2_fkf_task,Wono,False,N/A,N/A
updateFcwValidation_VCL_sync3_fcwVks_sync,Wono,False,N/A,N/A
CRupdateForNextFrame,Wono,False,N/A,N/A
pedFcwFrameUpdatePedObj,Wono,False,N/A,N/A
fillPedFCWIF,Wono,True,Pedestrians,15
pedValidateTTC,Wono,True,Pedestrians,15
pedValidateTTC,Wono,True,Pedestrians,15
pedValidateROI,Wono,True,Pedestrians,15
pedValidateROI,Wono,True,Pedestrians,15
pedValidatePosition,Wono,True,Pedestrians,15
pedValidatePosition,Wono,True,Pedestrians,15
pedValidateCO,Wono,True,Pedestrians,15
setAlertByValidation,Wono,True,Pedestrians,15
pedValidateCO,Wono,True,Pedestrians,15
setAlertByValidation,Wono,True,Pedestrians,15
pedFcwFrameUpdate,Wono,False,N/A,N/A
VD3DCleanFalsePositiveRetentions,Wono,False,N/A,N/A
TSRSetVehicleGlobalInfo,Wono,False,TSR,0
pedalConfusionEndFrame,Wono,False,fusion,7
RFDFillIF,Wono,False,N/A,N/A
RFDEndFrame,Wono,False,N/A,N/A
TSRAttentionInitFrame,Wono,False,TSR,0
runNSSRmAttention,Wono,False,N/A,N/A
runAttention,Wono,False,N/A,N/A
runAttention_sync1_IDstartAttentionCamera_si0,Wono,False,N/A,N/A
runAttention_sync2_IDstartAttentionCamera_si1,Wono,False,N/A,N/A
runAttention_sync3_IDstartAttentionCamera_si2,Wono,False,N/A,N/A
runAttention_sync4_IDendAttentionCamera_si0,Wono,False,N/A,N/A
runAttention_sync5_IDendAttentionCamera_si1,Wono,False,N/A,N/A
runAttention_sync6_IDendAttentionCamera_si2,Wono,False,N/A,N/A
TSRPruneAndDumpRects,Wono,False,TSR,0
TSRRoadMarkingsPruneAndDumpRects,Wono,False,TSR,0
TSRCreateSingleFrame,Wono,False,TSR,0
TSRCreateSingleFrame_sync1_IDstartSystemAlign_si0,Wono,False,TSR,0
TSRCreateSingleFrame_sync2_IDstartSystemAlign_si1,Wono,False,TSR,0
TSRCreateSingleFrame_sync3_IDstartSystemAlign_si2,Wono,False,TSR,0
TSRCreateSingleFrame_sync4_IDstartSystemAlign_si3,Wono,False,TSR,0
TSRCreateSingleFrame_sync5_IDstartSystemAlign_si4,Wono,False,TSR,0
TSRCreateSingleFrame_sync6_IDstartSystemAlign_si5,Wono,False,TSR,0
TSRCreateSingleFrame_sync7_IDstartSystemAlign_si6,Wono,False,TSR,0
TSRCreateSingleFrame_sync8_IDstartSystemAlign_si7,Wono,False,TSR,0
TSRCreateSingleFrame_sync9_IDstartSystemAlign_si8,Wono,False,TSR,0
TSRCreateSingleFrame_sync10_IDstartSystemAlign_si9,Wono,False,TSR,0
TSRCreateSingleFrame_sync11_IDstartSystemAlign_si10,Wono,False,TSR,0
TSRCreateSingleFrame_sync12_IDstartSystemAlign_si11,Wono,False,TSR,0
TSRCreateSingleFrame_sync13_IDstartSystemAlign_si12,Wono,False,TSR,0
TSRCreateSingleFrame_sync14_IDstartSystemAlign_si13,Wono,False,TSR,0
TSRCreateSingleFrame_sync15_IDstartSystemAlign_si14,Wono,False,TSR,0
TSRCreateSingleFrame_sync16_IDstartSystemAlign_si15,Wono,False,TSR,0
TSRCreateSingleFrame_sync17_IDstartSystemAlign_si16,Wono,False,TSR,0
TSRCreateSingleFrame_sync18_IDstartSystemAlign_si17,Wono,False,TSR,0
TSRCreateSingleFrame_sync19_IDstartSystemAlign_si18,Wono,False,TSR,0
TSRCreateSingleFrame_sync20_IDstartSystemAlign_si19,Wono,False,TSR,0
TSRCreateSingleFrame_sync21_IDstartSystemAlign_si20,Wono,False,TSR,0
TSRCreateSingleFrame_sync22_IDstartSystemAlign_si21,Wono,False,TSR,0
TSRCreateSingleFrame_sync23_IDstartSystemAlign_si22,Wono,False,TSR,0
TSRCreateSingleFrame_sync24_IDendSystemAlign_si0,Wono,False,TSR,0
TSRCreateSingleFrame_sync25_IDendSystemAlign_si1,Wono,False,TSR,0
TSRCreateSingleFrame_sync26_IDendSystemAlign_si2,Wono,False,TSR,0
TSRCreateSingleFrame_sync27_IDendSystemAlign_si3,Wono,False,TSR,0
TSRCreateSingleFrame_sync28_IDendSystemAlign_si4,Wono,False,TSR,0
TSRCreateSingleFrame_sync29_IDendSystemAlign_si5,Wono,False,TSR,0
TSRCreateSingleFrame_sync30_IDendSystemAlign_si6,Wono,False,TSR,0
TSRCreateSingleFrame_sync31_IDendSystemAlign_si7,Wono,False,TSR,0
TSRCreateSingleFrame_sync32_IDendSystemAlign_si8,Wono,False,TSR,0
TSRCreateSingleFrame_sync33_IDendSystemAlign_si9,Wono,False,TSR,0
calcSpotsFailsafes,Wono,False,N/A,N/A
hrSpotsUpdateReportDistance,Wono,True,hrSpots,10
hrSpotsClearDeadSpotsList,Wono,True,hrSpots,10
hrSpotsRunOnlineCalibrationSFRaw,Wono,True,hrSpots,10
hrSpotsRunOnlineCalibrationSFRefineL0,Wono,True,hrSpots,10
hrSpotsRunOnlineCalibrationSFRefineLM1,Wono,True,hrSpots,10
hrSpotsRunOnlineCalibrationSFPrincipalPoints,Wono,True,hrSpots,10
hrSpotsRunOnlineCalibrationMF,Wono,True,hrSpots,10
hrSpotsPublish,Wono,True,hrSpots,10
hrSpotsReducedSensitivityScene,Wono,True,hrSpots,10
hrSpotsInitFrame,Wono,True,hrSpots,10
hrSpotsTrackingInitFrame,Wono,True,hrSpots,10
hrSpotsTrackingComputeSearchRectForMFSpots,Wono,True,hrSpots,10
hrSpotsAttentionInitFrame,Wono,True,hrSpots,10
hrSpotsFindToneCandidates,Wono,False,hrSpots,10
hrSpotsBuildLightCandidates,Wono,False,hrSpots,10
hrSpotsMergeAndSplitLightCandidates,Wono,False,hrSpots,10
runRawProcessor,Wono,False,N/A,N/A
runRawProcessor,Wono,False,N/A,N/A
hrSpotsPostLightCandidates,Wono,False,hrSpots,10
hrSpotsBuildSpots,Wono,True,hrSpots,10
hrSpotsFilterBadSpots,Wono,True,hrSpots,10
hrSpotsUpdateEgoSpeed,Wono,True,hrSpots,10
hrSpotsCalcSFCheapFeatures,Wono,True,hrSpots,10
hrSpotsFinalizeSpots,Wono,True,hrSpots,10
sfSpotsCNNclassifiersC3,Wono,False,N/A,N/A
hrSpotsPostCalcSFFlatness,Wono,True,hrSpots,10
hrSpotsTrackingBeforePitch,Wono,True,hrSpots,10
hrSpotsTrackingCalcPitch,Wono,True,hrSpots,10
hrSpotsTrackingAfterPitch,Wono,True,hrSpots,10
hrSpotsClusterSpots,Wono,True,hrSpots,10
hrSpotsCalcSFRedness,Wono,True,hrSpots,10
hrSpotsTrackingMatch,Wono,True,hrSpots,10
hrSpotsUpdateSLDistanceClassificationData,Wono,True,hrSpots,10
hrSpotsCalcFeatures,Wono,True,hrSpots,10
hrSpotsXYClassifyC3,Wono,False,hrSpots,10
hrSpotsCollectClassifierFeatures,Wono,True,hrSpots,10
hrSpotsDecisionClassifySpotsC3,Wono,False,hrSpots,10
hrSpotsClassifySpots,Wono,True,hrSpots,10
hrSpotsRemoveCouplesWithDeadSpots,Wono,True,hrSpots,10
hrSpotsUpdateVdId,Wono,True,hrSpots,10
hrSpotsSyncVehicles,Wono,True,hrSpots,10
hrSpotsUpdateSingleSpotSceneData,Wono,True,hrSpots,10
hrSpotsOnlineCalibrationInitFrame,Wono,True,hrSpots,10
hrSpotsRunOnlineCalibrationCalcCannyEdges,Wono,True,hrSpots,10
hrSpotsRunOnlineCalibrationSFRaw,Wono,True,hrSpots,10
hrSpotsRunOnlineCalibrationSFRefineL0,Wono,True,hrSpots,10
hrSpotsRunOnlineCalibrationSFRefineLM1,Wono,True,hrSpots,10
hrSpotsRunOnlineCalibrationSFPrincipalPoints,Wono,True,hrSpots,10
hrSpotsRunOnlineCalibrationMF,Wono,True,hrSpots,10
hrSpotsInitModelReportFrame,Wono,True,hrSpots,10
hrSpotsUpdateReportDistance,Wono,True,hrSpots,10
hrSpotsClearDeadSpotsList,Wono,True,hrSpots,10
hrSpotsPrepareForLightconeScene,Wono,True,hrSpots,10
hrSpotsInitModelReport,Wono,True,hrSpots,10
hrSpotsInitOnlineCalibrationReport,Wono,True,hrSpots,10
hrSpotsPublish,Wono,True,hrSpots,10
hrSpotsUpdateDriverProfileInput,Wono,True,hrSpots,10
hrSpotsUpdateCloseOCInScene,Wono,True,hrSpots,10
electricGridEndFrame,Wono,False,N/A,N/A
TSRCreateSingleFrame_sync34_IDendSystemAlign_si10,Wono,False,TSR,0
TSRCreateSingleFrame_sync35_IDendSystemAlign_si11,Wono,False,TSR,0
TSRCreateSingleFrame_sync36_IDendSystemAlign_si12,Wono,False,TSR,0
TSRCreateSingleFrame_sync37_IDendSystemAlign_si13,Wono,False,TSR,0
TSRCreateSingleFrame_sync38_IDendSystemAlign_si14,Wono,False,TSR,0
TSRCreateSingleFrame_sync39_IDendSystemAlign_si15,Wono,False,TSR,0
TSRCreateSingleFrame_sync40_IDendSystemAlign_si16,Wono,False,TSR,0
TSRCreateSingleFrame_sync41_IDendSystemAlign_si17,Wono,False,TSR,0
TSRCreateSingleFrame_sync42_IDendSystemAlign_si18,Wono,False,TSR,0
TSRCreateSingleFrame_sync43_IDendSystemAlign_si19,Wono,False,TSR,0
TSRCreateSingleFrame_sync44_IDendSystemAlign_si20,Wono,False,TSR,0
TSRCreateSingleFrame_sync45_IDendSystemAlign_si21,Wono,False,TSR,0
TSRCreateSingleFrame_sync46_IDendSystemAlign_si22,Wono,False,TSR,0
TSRMFDetectionChainPar,Wono,False,TSR,0
TSRMFDetectionChainPar_sync1_TSRMF_CHAIN_TASK_si0,Wono,False,TSR,0
TSRMF_CIRCULAR_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync2_TSRMF_CHAIN_TASK_si1,Wono,False,TSR,0
TSRMF_TRIANGULAR_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMF_RECTANGULAR_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync3_TSRMF_CHAIN_TASK_si2,Wono,False,TSR,0
TSRMF_CRS_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync4_TSRMF_CHAIN_TASK_si3,Wono,False,TSR,0
TSRMF_TFL_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync5_TSRMF_CHAIN_TASK_si4,Wono,False,TSR,0
TSRMF_HORIZONTAL_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync6_TSRMF_CHAIN_TASK_si5,Wono,False,TSR,0
TSRMF_TUNNEL_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync7_TSRMF_CHAIN_TASK_si6,Wono,False,TSR,0
TSRMF_POLES_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync8_TSRMF_CHAIN_TASK_si7,Wono,False,TSR,0
TSRMF_ROAD_MARKS_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync9_TSRMF_CHAIN_TASK_si8,Wono,False,TSR,0
TSRMF_ROAD_LINES_NARROW_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync10_TSRMF_CHAIN_TASK_si9,Wono,False,TSR,0
TSRMF_ROAD_LINES_WIDE_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync11_TSRMF_CHAIN_TASK_si10,Wono,False,TSR,0
TSRMF_JUNCTION_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync12_TSRMF_CHAIN_TASK_si11,Wono,False,TSR,0
TSRMF_LANES_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync13_TSRMF_CHAIN_TASK_si12,Wono,False,TSR,0
TSRMF_SEWAGE_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync14_TSRMF_CHAIN_TASK_si13,Wono,False,TSR,0
TSRMF_TFL_SPOT_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync15_TSRMF_CHAIN_TASK_si14,Wono,False,TSR,0
TSRMF_TFL_STRUCTURE_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync16_TSRMF_CHAIN_TASK_si15,Wono,False,TSR,0
TSRMF_INNER_RECTS_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync17_TSRMF_CHAIN_TASK_si16,Wono,False,TSR,0
TSRMF_TFL_STRUCTURE_IGNORE_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync18_TSRMF_CHAIN_TASK_si17,Wono,False,TSR,0
TSRMF_LAMPS_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync19_TSRMF_CHAIN_TASK_si18,Wono,False,TSR,0
TSRMF_TFL_SINGLE_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync20_TSRMF_CHAIN_TASK_si19,Wono,False,TSR,0
TSRMF_GATES_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync21_TSRMF_CHAIN_TASK_si20,Wono,False,TSR,0
TSRMF_SPOTS_ANALYZER_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync22_TSRMF_CHAIN_TASK_si21,Wono,False,TSR,0
TSRMF_BIGCA_sync1_TSRMF_HIGH_LEVEL_SYNC,Wono,False,TSR,0
TSRMFDetectionChainPar_sync23_TSRMF_CHAIN_TASK_si22,Wono,False,TSR,0
TSRMFDetectionChainPar_sync24_TSRMF_CHAIN_TASK_DONE_si0,Wono,False,TSR,0
TSRMFDetectionChainPar_sync25_TSRMF_CHAIN_TASK_DONE_si1,Wono,False,TSR,0
TSRMFDetectionChainPar_sync26_TSRMF_CHAIN_TASK_DONE_si2,Wono,False,TSR,0
TSRMFDetectionChainPar_sync27_TSRMF_CHAIN_TASK_DONE_si3,Wono,False,TSR,0
TSRMFDetectionChainPar_sync28_TSRMF_CHAIN_TASK_DONE_si4,Wono,False,TSR,0
TSRMFDetectionChainPar_sync29_TSRMF_CHAIN_TASK_DONE_si5,Wono,False,TSR,0
TSRMFDetectionChainPar_sync30_TSRMF_CHAIN_TASK_DONE_si6,Wono,False,TSR,0
TSRMFDetectionChainPar_sync31_TSRMF_CHAIN_TASK_DONE_si7,Wono,False,TSR,0
TSRMFDetectionChainPar_sync32_TSRMF_CHAIN_TASK_DONE_si8,Wono,False,TSR,0
TSRMFDetectionChainPar_sync33_TSRMF_CHAIN_TASK_DONE_si9,Wono,False,TSR,0
TSRMFDetectionChainPar_sync34_TSRMF_CHAIN_TASK_DONE_si10,Wono,False,TSR,0
TSRMFDetectionChainPar_sync35_TSRMF_CHAIN_TASK_DONE_si11,Wono,False,TSR,0
TSRMFDetectionChainPar_sync36_TSRMF_CHAIN_TASK_DONE_si12,Wono,False,TSR,0
TSRMFDetectionChainPar_sync37_TSRMF_CHAIN_TASK_DONE_si13,Wono,False,TSR,0
TSRMFDetectionChainPar_sync38_TSRMF_CHAIN_TASK_DONE_si14,Wono,False,TSR,0
TSRMFDetectionChainPar_sync39_TSRMF_CHAIN_TASK_DONE_si15,Wono,False,TSR,0
TSRMFDetectionChainPar_sync40_TSRMF_CHAIN_TASK_DONE_si16,Wono,False,TSR,0
TSRMFDetectionChainPar_sync41_TSRMF_CHAIN_TASK_DONE_si17,Wono,False,TSR,0
TSRMFDetectionChainPar_sync42_TSRMF_CHAIN_TASK_DONE_si18,Wono,False,TSR,0
TSRMFDetectionChainPar_sync43_TSRMF_CHAIN_TASK_DONE_si19,Wono,False,TSR,0
TSRMFDetectionChainPar_sync44_TSRMF_CHAIN_TASK_DONE_si20,Wono,False,TSR,0
TSRMFDetectionChainPar_sync45_TSRMF_CHAIN_TASK_DONE_si21,Wono,False,TSR,0
TSRMFDetectionChainPar_sync46_TSRMF_CHAIN_TASK_DONE_si22,Wono,False,TSR,0
runTSRPointsTracking,Wono,False,TSR,0
TSRPointTrackerFinalizeFrame,Wono,False,TSR,0
pyrCropAllocateTokenMemory,Wono,False,N/A,N/A
TSRMFFinalize3d,Wono,False,TSR,0
TSRSuppSignsBeginFrame,Wono,False,TSR,0
TSRSuppSignsEndFrame,Wono,False,TSR,0
sliVisionOnly,Wono,False,N/A,N/A
TSRCreateSingleFrameRoadMarkings_WIDE,Wono,False,TSR,0
TSRCreateSingleFrameRoadMarkings_NARROW,Wono,False,TSR,0
TSRCreateSingleFrameRoadMarkings,Wono,False,TSR,0
TSRCreateFinalResultsRoadMarkings,Wono,False,TSR,0
frameDebugTSRAttention,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync1_TSR_RM_MF_CHAIN_TASK_si0,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync2_TSR_RM_MF_CHAIN_TASK_si1,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync3_TSR_RM_MF_CHAIN_TASK_si2,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync4_TSR_RM_MF_CHAIN_TASK_si3,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync5_TSR_RM_MF_CHAIN_TASK_si4,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync6_TSR_RM_MF_CHAIN_TASK_si5,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync7_TSR_RM_MF_CHAIN_TASK_si6,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync8_TSR_RM_MF_CHAIN_TASK_si7,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync9_TSR_RM_MF_CHAIN_TASK_si8,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync10_TSR_RM_MF_CHAIN_TASK_si9,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync11_TSR_RM_MF_CHAIN_TASK_si10,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync12_TSR_RM_MF_CHAIN_TASK_si11,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync13_TSR_RM_MF_CHAIN_TASK_si12,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync14_TSR_RM_MF_CHAIN_TASK_si13,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync15_TSR_RM_MF_CHAIN_TASK_si14,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync16_TSR_RM_MF_CHAIN_TASK_si15,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync17_TSR_RM_MF_CHAIN_TASK_si16,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync18_TSR_RM_MF_CHAIN_TASK_si17,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync19_TSR_RM_MF_CHAIN_TASK_si18,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync20_TSR_RM_MF_CHAIN_TASK_si19,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync21_TSR_RM_MF_CHAIN_TASK_si20,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync22_TSR_RM_MF_CHAIN_TASK_si21,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync23_TSR_RM_MF_CHAIN_TASK_si22,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync24_TSR_RM_MF_CHAIN_TASK_DONE_si0,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync25_TSR_RM_MF_CHAIN_TASK_DONE_si1,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync26_TSR_RM_MF_CHAIN_TASK_DONE_si2,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync27_TSR_RM_MF_CHAIN_TASK_DONE_si3,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync28_TSR_RM_MF_CHAIN_TASK_DONE_si4,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync29_TSR_RM_MF_CHAIN_TASK_DONE_si5,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync30_TSR_RM_MF_CHAIN_TASK_DONE_si6,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync31_TSR_RM_MF_CHAIN_TASK_DONE_si7,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync32_TSR_RM_MF_CHAIN_TASK_DONE_si8,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync33_TSR_RM_MF_CHAIN_TASK_DONE_si9,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync34_TSR_RM_MF_CHAIN_TASK_DONE_si10,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync35_TSR_RM_MF_CHAIN_TASK_DONE_si11,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync36_TSR_RM_MF_CHAIN_TASK_DONE_si12,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync37_TSR_RM_MF_CHAIN_TASK_DONE_si13,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync38_TSR_RM_MF_CHAIN_TASK_DONE_si14,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync39_TSR_RM_MF_CHAIN_TASK_DONE_si15,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync40_TSR_RM_MF_CHAIN_TASK_DONE_si16,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync41_TSR_RM_MF_CHAIN_TASK_DONE_si17,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync42_TSR_RM_MF_CHAIN_TASK_DONE_si18,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync43_TSR_RM_MF_CHAIN_TASK_DONE_si19,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync44_TSR_RM_MF_CHAIN_TASK_DONE_si20,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync45_TSR_RM_MF_CHAIN_TASK_DONE_si21,Wono,False,TSR,0
TSRRoadMarkingsMFDetectionChainPar_sync46_TSR_RM_MF_CHAIN_TASK_DONE_si22,Wono,False,TSR,0
TSRMFUpdateTracked,Wono,False,TSR,0
updateMEMemoryCollection,Wono,True,TSR,0
MEMemSetTSRData,Wono,False,TSR,0
meMemPreProcess,Wono,False,N/A,N/A
SemanticLanesDescriptionCollectFeatures,Wono,False,N/A,N/A
SemanticLanesDescriptionMF,Wono,False,N/A,N/A
SemanticLanesDescriptionFinalizeFrame,Wono,False,N/A,N/A
sceneConstructionUpdateHighLevelDecider,Wono,False,N/A,N/A
TSRSetNumOfLanesInfo,Wono,False,TSR,0
meMemSetLaneData,Wono,False,N/A,N/A
meMemSetLaneAssignmentInformation,Wono,False,N/A,N/A
MEMemlaneAssignmentDecision,Wono,False,MEMem,11
TSRMFFinalizeFrame,Wono,False,TSR,0
updateGPSState,Wono,True,TSR,0
runSLCRelevanceModel,Wono,True,TSR,0
runDSREMSensingCracks,Wono,False,N/A,N/A
TSR_OCRBeginFrame,Wono,False,TSR,0
TSR_OCREndFrame,Wono,False,TSR,0
SLIRoadMarkingsFinalizeFrame,Wono,False,N/A,N/A
SemanticLanesDescriptionWriteItrk,Wono,False,N/A,N/A
vclManageApprovedAllClqs,Wono,False,N/A,N/A
vclUpdateHRSpotsAssociation,Wono,False,N/A,N/A
vclSaveDataForVD3D_EndMfApproval,Wono,False,N/A,N/A
vclRegisterPathInfo,Wono,False,N/A,N/A
vclCliquesDropPointsPredict,Wono,False,N/A,N/A
vclCliquesDropPointsCorrect,Wono,False,N/A,N/A
vclUpdateParallelityTable,Wono,False,N/A,N/A
runLaneAssignment2D,Wono,False,N/A,N/A
updateDecision,Wono,False,N/A,N/A
registerNewFrameFCW_dsdtCalculation,Wono,False,N/A,N/A
VD3DCalcFCWModels,Wono,False,N/A,N/A
vclUpdateDsDtByFCW,Wono,False,N/A,N/A
findCIPV2D,Wono,False,N/A,N/A
vclSetCIPVPointer,Wono,False,N/A,N/A
updateNavigationDataForCIPV2D,Wono,False,N/A,N/A
updateFCWDistance,Wono,False,N/A,N/A
updateDrivingScenario,Wono,False,N/A,N/A
calcLDWcustomerWarningScheme,Wono,False,N/A,N/A
updateDrivingScenarioModel,Wono,False,N/A,N/A
VD3DfillSAEgoData,Wono,False,N/A,N/A
VD3DEstimateState,Wono,False,N/A,N/A
updateDistanceFor3DTokens,Wono,False,N/A,N/A
vclCalcFriendOrFoeImagePlane,Wono,False,N/A,N/A
